CompanyCode,Term,Miles,FromMiles,ToMiles,Coverage,State,Class,PlanDeduct,Deduct0,Deduct50,Deduct100,Deduct200,Deduct250,Deduct500,Markup,New/Used,MaxYears,SurchargeCode,PlanCode,RateCardCode,ClassListCode,MinYear,IncScCode,IncScAmt
,12,20000,10000,60000,Elite Plus Used,,C,100,2750.3,2129.78,1748.87,,,,,,15,,,,,10,,
,12,20000,10000,60000,Elite Plus Used,,D,100,3383.08,2629.46,2164.6,,,,,,15,,,,,10,,
,12,20000,10000,60000,Elite Plus Used,,E,100,5021.45,3917.62,3239.76,2109.29,,,,,15,,,,,10,,
,12,20000,10000,60000,Elite Plus Used,,F,100,6438.6,5033.73,4169.51,2727.77,,,,,15,,,,,10,,
,12,20000,10000,60000,Elite Plus Used,,G,100,10116.68,7927.42,6579.92,4337.43,,,,,15,,,,,10,,
,12,20000,10000,60000,Elite Plus Used,,H,100,15105.4,11853.31,9850.46,6518.45,,,,,15,,,,,10,,
,12,20000,60001,70000,Elite Plus Used,,A,0,1711.54,,,,,,,,9,,,,,0,,
,12,20000,60001,70000,Elite Plus Used,,B,100,2441.98,1889.11,1548.62,,,,,,9,,,,,0,,
,12,20000,60001,70000,Elite Plus Used,,C,100,3154.08,2449.29,2015.4,,,,,,9,,,,,0,,
,12,20000,60001,70000,Elite Plus Used,,D,100,3875.34,3016.76,2487.73,1607.2,,,,,9,,,,,0,,
,12,20000,60001,70000,Elite Plus Used,,E,100,5742.55,4484.94,3712.4,2423.64,,,,,9,,,,,0,,
,12,20000,60001,70000,Elite Plus Used,,F,100,7357.17,5757.2,4770.52,3130.28,,,,,9,,,,,0,,
,12,20000,60001,70000,Elite Plus Used,,G,100,11547.49,9054.17,7518.28,4962.73,,,,,9,,,,,0,,
,12,20000,60001,70000,Elite Plus Used,,H,100,17231.57,13526.38,11245.43,7448.71,,,,,9,,,,,0,,
,12,20000,60001,70000,Elite Plus Used,,A,0,1933.17,,,,,,,,15,,,,,10,,
,12,20000,60001,70000,Elite Plus Used,,B,100,2750.3,2131.83,1750.94,,,,,,15,,,,,10,,
,12,20000,60001,70000,Elite Plus Used,,C,100,3546.94,2758.5,2273.12,,,,,,15,,,,,10,,
,12,20000,60001,70000,Elite Plus Used,,D,100,4353.82,3393.34,2801.51,1816.46,,,,,15,,,,,10,,
,12,20000,60001,70000,Elite Plus Used,,E,100,6442.68,5035.79,4171.56,2729.82,,,,,15,,,,,10,,
,12,20000,60001,70000,Elite Plus Used,,F,100,8248.97,6459.09,5355.26,3520.31,,,,,15,,,,,10,,
,12,20000,60001,70000,Elite Plus Used,,G,100,12936.65,10147.37,8429.18,5570.3,,,,,15,,,,,10,,
,12,20000,60001,70000,Elite Plus Used,,H,100,19295.45,15150.44,12598.75,8351.35,,,,,15,,,,,10,,
,12,20000,70001,80000,Elite Plus Used,,A,0,2020.89,1557.75,,,,,,,9,,,,,0,,
,12,20000,70001,80000,Elite Plus Used,,B,100,2873.98,2227.76,1830.54,,,,,,9,,,,,0,,
,12,20000,70001,80000,Elite Plus Used,,C,100,3703.27,2881.32,2374.2,1532.14,,,,,9,,,,,0,,
,12,20000,70001,80000,Elite Plus Used,,D,100,4545.34,3543.97,2927.07,1900.1,,,,,9,,,,,0,,
,12,20000,70001,80000,Elite Plus Used,,E,100,6721.97,5255.64,4353.14,2852.03,,,,,9,,,,,0,,
,12,20000,70001,80000,Elite Plus Used,,F,100,8605.65,6738.42,5588.8,3675.8,,,,,9,,,,,0,,
,12,20000,70001,80000,Elite Plus Used,,G,100,13491.62,10582.74,8792.39,5812.15,,,,,9,,,,,0,,
,12,20000,70001,80000,Elite Plus Used,,H,100,20116.63,15796.36,13138.29,8711.86,,,,,9,,,,,0,,
,12,20000,70001,80000,Elite Plus Used,,A,0,2279.3,1761.15,,,,,,,15,,,,,10,,
,12,20000,70001,80000,Elite Plus Used,,B,100,3233.6,2510.68,2066.31,,,,,,15,,,,,10,,
,12,20000,70001,80000,Elite Plus Used,,C,100,4161.31,3241.77,2674.51,1732.46,,,,,15,,,,,10,,
,12,20000,70001,80000,Elite Plus Used,,D,100,5103.37,3983.16,3293.0,2144.14,,,,,15,,,,,10,,
,12,20000,70001,80000,Elite Plus Used,,E,100,7538.34,5897.96,4888.34,3209.03,,,,,15,,,,,10,,
,12,20000,70001,80000,Elite Plus Used,,F,100,9645.63,7556.76,6270.66,4130.6,,,,,15,,,,,10,,
,12,20000,70001,80000,Elite Plus Used,,G,100,15111.57,11857.41,9854.54,6520.51,,,,,15,,,,,10,,
,12,20000,70001,80000,Elite Plus Used,,H,100,22522.97,17689.88,14716.31,9764.45,,,,,15,,,,,10,,
,12,20000,80001,90000,Elite Plus Used,,A,0,2315.63,1788.41,,,,,,,9,,,,,0,,
,12,20000,80001,90000,Elite Plus Used,,B,100,3284.03,2551.8,2099.63,,,,,,9,,,,,0,,
,12,20000,80001,90000,Elite Plus Used,,C,100,4226.82,3293.2,2718.37,1760.96,,,,,9,,,,,0,,
,12,20000,80001,90000,Elite Plus Used,,D,100,5182.4,4045.59,3344.43,2178.36,,,,,9,,,,,0,,
,12,20000,80001,90000,Elite Plus Used,,E,100,7653.74,5989.71,4966.38,3260.24,,,,,9,,,,,0,,
,12,20000,80001,90000,Elite Plus Used,,F,100,9793.76,7672.05,6368.65,4195.71,,,,,9,,,,,0,,
,12,20000,80001,90000,Elite Plus Used,,G,100,15340.54,12038.08,10006.11,6623.1,,,,,9,,,,,0,,
,12,20000,80001,90000,Elite Plus Used,,H,100,22866.24,17960.16,14941.46,9914.57,,,,,9,,,,,0,,
,12,20000,80001,90000,Elite Plus Used,,A,0,2609.02,2019.17,,,,,,,15,,,,,10,,
,12,20000,80001,90000,Elite Plus Used,,B,100,3692.35,2873.18,2367.33,,,,,,15,,,,,10,,
,12,20000,80001,90000,Elite Plus Used,,C,100,4747.02,3702.59,3059.54,1988.48,,,,,15,,,,,10,,
,12,20000,80001,90000,Elite Plus Used,,D,100,5816.03,4544.28,3759.94,2455.42,,,,,15,,,,,10,,
,12,20000,80001,90000,Elite Plus Used,,E,100,8580.74,6719.15,5574.37,3665.73,,,,,15,,,,,10,,
,12,20000,80001,90000,Elite Plus Used,,F,100,10974.77,8601.2,7143.1,4712.21,,,,,15,,,,,10,,
,12,20000,80001,90000,Elite Plus Used,,G,100,17179.92,13485.52,11212.31,7427.74,,,,,15,,,,,10,,
,12,20000,80001,90000,Elite Plus Used,,H,100,25598.93,20110.54,16733.51,11109.91,,,,,15,,,,,10,,
,12,20000,90001,100000,Elite Plus Used,,A,100,2445.62,1890.94,1550.44,,,,,,9,,,,,0,,
,12,20000,90001,100000,Elite Plus Used,,B,100,3465.26,2692.75,2218.61,,,,,,9,,,,,0,,
,12,20000,90001,100000,Elite Plus Used,,C,100,4455.64,3472.6,2868.49,1861.64,,,,,9,,,,,0,,
,12,20000,90001,100000,Elite Plus Used,,D,100,5462.49,4263.42,3525.7,2302.84,,,,,9,,,,,0,,
,12,20000,90001,100000,Elite Plus Used,,E,100,8063.8,6311.89,5233.66,3437.83,,,,,9,,,,,0,,
,12,20000,90001,100000,Elite Plus Used,,F,100,10313.65,8082.11,6710.97,4422.68,,,,,9,,,,,0,,
,12,20000,90001,100000,Elite Plus Used,,G,100,16151.51,12676.97,10536.97,6976.41,,,,,9,,,,,0,,
,12,20000,90001,100000,Elite Plus Used,,H,100,24070.77,18906.59,15730.44,10439.97,,,,,9,,,,,0,,
,12,20000,90001,100000,Elite Plus Used,,A,100,2754.4,2133.87,1752.96,,,,,,15,,,,,10,,
,12,20000,90001,100000,Elite Plus Used,,B,100,3895.08,3030.85,2500.46,,,,,,15,,,,,10,,
,12,20000,90001,100000,Elite Plus Used,,C,100,5003.02,3903.29,3227.47,2101.14,,,,,15,,,,,10,,
,12,20000,90001,100000,Elite Plus Used,,D,100,6129.39,4787.98,3962.65,2594.66,,,,,15,,,,,10,,
,12,20000,90001,100000,Elite Plus Used,,E,100,9039.44,7079.62,5873.36,3864.37,,,,,15,,,,,10,,
,12,20000,90001,100000,Elite Plus Used,,F,100,11556.34,9059.95,7526.05,4966.14,,,,,15,,,,,10,,
,12,20000,90001,100000,Elite Plus Used,,G,100,18087.18,14200.24,11806.2,7823.02,,,,,15,,,,,10,,
,12,20000,90001,100000,Elite Plus Used,,H,100,26946.48,21169.29,17616.19,11697.65,,,,,15,,,,,10,,
,12,20000,100001,110000,Elite Plus Used,,A,100,2794.2,2165.2,1779.06,,,,,,15,,,,,0,,
,12,20000,100001,110000,Elite Plus Used,,B,100,3950.49,3074.46,2536.81,,,,,,15,,,,,0,,
,12,20000,100001,110000,Elite Plus Used,,C,100,5073.57,3958.8,3273.73,2131.99,,,,,15,,,,,0,,
,12,20000,100001,110000,Elite Plus Used,,D,100,6215.34,4855.61,4018.98,2632.26,,,,,15,,,,,0,,
,12,20000,100001,110000,Elite Plus Used,,E,100,9165.23,7178.57,5955.83,3919.34,,,,,15,,,,,0,,
,12,20000,100001,110000,Elite Plus Used,,F,100,11716.52,9185.99,7631.11,5036.2,,,,,15,,,,,0,,
,12,20000,100001,110000,Elite Plus Used,,G,100,18336.66,14396.57,11969.8,7932.14,,,,,15,,,,,0,,
,12,20000,100001,110000,Elite Plus Used,,H,100,27317.16,21460.96,17859.22,11859.77,,,,,15,,,,,0,,
,12,20000,110001,120000,Elite Plus Used,,A,100,3142.78,2439.44,2007.69,,,,,,15,,,,,0,,
,12,20000,110001,120000,Elite Plus Used,,B,100,4435.67,3456.14,2854.96,,,,,,15,,,,,0,,
,12,20000,110001,120000,Elite Plus Used,,C,100,5691.48,4445.01,3678.98,2402.3,,,,,15,,,,,0,,
,12,20000,110001,120000,Elite Plus Used,,D,100,6968.17,5447.74,4512.32,2961.74,,,,,15,,,,,0,,
,12,20000,110001,120000,Elite Plus Used,,E,100,10266.64,8045.22,6678.0,4400.89,,,,,15,,,,,0,,
,12,20000,110001,120000,Elite Plus Used,,F,100,13119.43,10289.85,8551.23,5649.71,,,,,15,,,,,0,,
,12,20000,110001,120000,Elite Plus Used,,G,100,20521.85,16116.15,13402.65,8887.8,,,,,15,,,,,0,,
,12,20000,110001,120000,Elite Plus Used,,H,100,30563.51,24015.31,19987.97,13279.6,,,,,15,,,,,0,,
,12,20000,120001,130000,Elite Plus Used,,A,100,3491.34,2713.71,2236.31,,,,,,15,,,,,0,,
,12,20000,120001,130000,Elite Plus Used,,B,100,4920.91,3837.85,3173.07,,,,,,15,,,,,0,,
,12,20000,120001,130000,Elite Plus Used,,C,100,6309.42,4931.17,4084.2,2672.64,,,,,15,,,,,0,,
,12,20000,120001,130000,Elite Plus Used,,D,100,7720.99,6039.92,5005.6,3291.17,,,,,15,,,,,0,,
,12,20000,120001,130000,Elite Plus Used,,E,100,11368.06,8911.88,7400.19,4882.41,,,,,15,,,,,0,,
,12,20000,120001,130000,Elite Plus Used,,F,100,14522.33,11393.7,9471.38,6263.21,,,,,15,,,,,0,,
,12,20000,120001,130000,Elite Plus Used,,G,100,22707.02,17835.72,14835.45,9843.53,,,,,15,,,,,0,,
,12,20000,120001,130000,Elite Plus Used,,H,100,33809.85,26569.64,22116.71,14699.43,,,,,15,,,,,0,,
,12,20000,130001,140000,Elite Plus Used,,A,100,3839.92,2987.94,2464.95,,,,,,15,,,,,0,,
,12,20000,130001,140000,Elite Plus Used,,B,100,5406.11,4219.52,3491.26,,,,,,15,,,,,0,,
,12,20000,130001,140000,Elite Plus Used,,C,100,6927.31,5417.37,4489.46,2942.97,,,,,15,,,,,0,,
,12,20000,130001,140000,Elite Plus Used,,D,100,8473.84,6632.08,5498.91,3620.59,,,,,15,,,,,0,,
,12,20000,130001,140000,Elite Plus Used,,E,100,12469.46,9778.52,8122.37,5363.94,,,,,15,,,,,0,,
,12,20000,130001,140000,Elite Plus Used,,F,100,15925.22,12497.57,10391.51,6876.71,,,,,15,,,,,0,,
,12,20000,130001,140000,Elite Plus Used,,G,100,24892.17,19555.31,16268.25,10799.23,,,,,15,,,,,0,,
,12,20000,130001,140000,Elite Plus Used,,H,100,37056.19,29123.99,24245.44,16119.23,,,,,15,,,,,0,,
,12,20000,140001,150000,Elite Plus Used,,A,100,4188.51,3262.2,2693.57,,,,,,15,,,,,0,,
,12,20000,140001,150000,Elite Plus Used,,B,100,5891.35,4601.23,3809.42,,,,,,15,,,,,0,,
,12,20000,140001,150000,Elite Plus Used,,C,100,7545.25,5903.57,4894.72,3213.28,,,,,15,,,,,0,,
,12,20000,140001,150000,Elite Plus Used,,D,100,9226.69,7224.26,5992.21,3950.04,,,,,15,,,,,0,,
,12,20000,140001,150000,Elite Plus Used,,E,100,13570.89,10645.19,8844.54,5845.46,,,,,15,,,,,0,,
,12,20000,140001,150000,Elite Plus Used,,F,100,17328.12,13601.46,11311.65,7490.23,,,,,15,,,,,0,,
,12,20000,140001,150000,Elite Plus Used,,G,100,27077.34,21274.91,17701.09,11754.92,,,,,15,,,,,0,,
,12,20000,140001,150000,Elite Plus Used,,H,100,40302.55,31678.34,26374.22,17539.04,,,,,15,,,,,0,,
,24,20000,10000,60000,Elite Plus Used,,A,0,1656.62,,,,,,,,9,,,,,0,,
,24,20000,10000,60000,Elite Plus Used,,B,100,2366.9,1828.7,1497.35,,,,,,9,,,,,0,,
,24,20000,10000,60000,Elite Plus Used,,C,100,3057.06,2372.39,1951.37,,,,,,9,,,,,0,,
,24,20000,10000,60000,Elite Plus Used,,D,100,3758.18,2923.4,2410.83,1555.93,,,,,9,,,,,0,,
,24,20000,10000,60000,Elite Plus Used,,E,100,5568.66,4349.46,3598.91,2348.59,,,,,9,,,,,0,,
,24,20000,10000,60000,Elite Plus Used,,F,100,7137.51,5583.32,4625.89,3033.25,,,,,9,,,,,0,,
,24,20000,10000,60000,Elite Plus Used,,G,100,11205.16,8783.24,7293.11,4812.61,,,,,9,,,,,0,,
,24,20000,10000,60000,Elite Plus Used,,H,100,16720.83,13123.64,10910.42,7225.38,,,,,9,,,,,0,,
,24,20000,10000,60000,Elite Plus Used,,A,0,1871.75,,,,,,,,15,,,,,10,,
,24,20000,10000,60000,Elite Plus Used,,B,100,2666.34,2064.26,1693.57,,,,,,15,,,,,10,,
,24,20000,10000,60000,Elite Plus Used,,C,100,3438.42,2672.5,2201.45,,,,,,15,,,,,10,,
,24,20000,10000,60000,Elite Plus Used,,D,100,4222.78,3288.92,2715.5,1759.09,,,,,15,,,,,10,,
,24,20000,10000,60000,Elite Plus Used,,E,100,6248.16,4884.25,4044.6,2645.87,,,,,15,,,,,10,,
,24,20000,10000,60000,Elite Plus Used,,F,100,8003.24,6264.54,5193.47,3411.77,,,,,15,,,,,10,,
,24,20000,10000,60000,Elite Plus Used,,G,100,12553.71,9844.33,8177.31,5402.35,,,,,15,,,,,10,,
,24,20000,10000,60000,Elite Plus Used,,H,100,18724.09,14699.92,12223.99,8101.52,,,,,15,,,,,10,,
,24,20000,60001,70000,Elite Plus Used,,A,0,2154.54,1662.11,,,,,,,9,,,,,0,,
,24,20000,60001,70000,Elite Plus Used,,B,100,3058.88,2374.2,1951.37,,,,,,9,,,,,0,,
,24,20000,60001,70000,Elite Plus Used,,C,100,3939.41,3066.21,2529.85,1634.63,,,,,9,,,,,0,,
,24,20000,60001,70000,Elite Plus Used,,D,100,4832.74,3769.17,3115.64,2026.4,,,,,9,,,,,0,,
,24,20000,60001,70000,Elite Plus Used,,E,100,7141.17,5586.96,4629.53,3035.08,,,,,9,,,,,0,,
,24,20000,60001,70000,Elite Plus Used,,F,100,9140.19,7159.49,5940.27,3910.12,,,,,9,,,,,0,,
,24,20000,60001,70000,Elite Plus Used,,G,100,14324.52,11238.12,9339.76,6176.44,,,,,9,,,,,0,,
,24,20000,60001,70000,Elite Plus Used,,H,100,21354.13,16770.25,13949.27,9251.89,,,,,9,,,,,0,,
,24,20000,60001,70000,Elite Plus Used,,A,0,2428.8,1877.89,,,,,,,15,,,,,10,,
,24,20000,60001,70000,Elite Plus Used,,B,100,3440.45,2674.51,2201.45,,,,,,15,,,,,10,,
,24,20000,60001,70000,Elite Plus Used,,C,100,4425.49,3448.63,2848.6,1847.17,,,,,15,,,,,10,,
,24,20000,60001,70000,Elite Plus Used,,D,100,5424.88,4235.03,3503.96,2285.43,,,,,15,,,,,10,,
,24,20000,60001,70000,Elite Plus Used,,E,100,8007.31,6268.6,5197.57,3413.82,,,,,15,,,,,10,,
,24,20000,60001,70000,Elite Plus Used,,F,100,10243.66,8027.79,6663.86,4392.72,,,,,15,,,,,10,,
,24,20000,60001,70000,Elite Plus Used,,G,100,16043.35,12590.57,10466.86,6928.06,,,,,15,,,,,10,,
,24,20000,60001,70000,Elite Plus Used,,H,100,23907.36,18779.4,15623.53,10368.56,,,,,15,,,,,10,,
,24,20000,70001,80000,Elite Plus Used,,A,100,2537.16,1964.15,1610.83,,,,,,9,,,,,0,,
,24,20000,70001,80000,Elite Plus Used,,B,100,3591.6,2793.46,2302.84,,,,,,9,,,,,0,,
,24,20000,70001,80000,Elite Plus Used,,C,100,4618.58,3600.74,2974.66,1933.03,,,,,9,,,,,0,,
,24,20000,70001,80000,Elite Plus Used,,D,100,5660.2,4420.86,3657.49,2387.04,,,,,9,,,,,0,,
,24,20000,70001,80000,Elite Plus Used,,E,100,8353.04,6538.9,5424.03,3565.95,,,,,9,,,,,0,,
,24,20000,70001,80000,Elite Plus Used,,F,100,10683.43,8373.18,6950.79,4585.62,,,,,9,,,,,0,,
,24,20000,70001,80000,Elite Plus Used,,G,100,16728.16,13129.15,10915.91,7229.03,,,,,9,,,,,0,,
,24,20000,70001,80000,Elite Plus Used,,H,100,24925.68,19580.27,16290.63,10813.39,,,,,9,,,,,0,,
,24,20000,70001,80000,Elite Plus Used,,A,100,2856.81,2215.8,1820.54,,,,,,15,,,,,10,,
,24,20000,70001,80000,Elite Plus Used,,B,100,4036.37,3143.51,2594.66,,,,,,15,,,,,10,,
,24,20000,70001,80000,Elite Plus Used,,C,100,5185.26,4046.66,3346.24,2180.97,,,,,15,,,,,10,,
,24,20000,70001,80000,Elite Plus Used,,D,100,6350.57,4964.12,4110.12,2688.84,,,,,15,,,,,10,,
,24,20000,70001,80000,Elite Plus Used,,E,100,9363.03,7333.54,6086.37,4007.74,,,,,15,,,,,10,,
,24,20000,70001,80000,Elite Plus Used,,F,100,11970.06,9385.57,7794.34,5148.41,,,,,15,,,,,10,,
,24,20000,70001,80000,Elite Plus Used,,G,100,18732.29,14706.06,12230.12,8105.6,,,,,15,,,,,10,,
,24,20000,70001,80000,Elite Plus Used,,H,100,27902.86,21922.94,18242.81,12115.43,,,,,15,,,,,10,,
,24,20000,80001,90000,Elite Plus Used,,A,100,2901.42,2249.72,1848.83,,,,,,9,,,,,0,,
,24,20000,80001,90000,Elite Plus Used,,B,100,4100.49,3194.32,2636.0,1704.2,,,,,9,,,,,0,,
,24,20000,80001,90000,Elite Plus Used,,C,100,5266.59,4111.51,3399.36,2213.12,,,,,9,,,,,0,,
,24,20000,80001,90000,Elite Plus Used,,D,100,6449.18,5041.43,4175.55,2727.54,,,,,9,,,,,0,,
,24,20000,80001,90000,Elite Plus Used,,E,100,9506.34,7446.9,6180.08,4063.88,,,,,9,,,,,0,,
,24,20000,80001,90000,Elite Plus Used,,F,100,12151.59,9530.15,7915.53,5220.85,,,,,9,,,,,0,,
,24,20000,80001,90000,Elite Plus Used,,G,100,19016.44,14930.47,12417.03,8219.43,,,,,9,,,,,0,,
,24,20000,80001,90000,Elite Plus Used,,H,100,28326.99,22256.65,18520.34,12287.06,,,,,9,,,,,0,,
,24,20000,80001,90000,Elite Plus Used,,A,100,3264.34,2535.26,2086.77,,,,,,15,,,,,10,,
,24,20000,80001,90000,Elite Plus Used,,B,100,4605.71,3592.0,2967.39,1925.0,,,,,15,,,,,10,,
,24,20000,80001,90000,Elite Plus Used,,C,100,5910.23,4618.0,3821.34,2494.34,,,,,15,,,,,10,,
,24,20000,80001,90000,Elite Plus Used,,D,100,7233.18,5658.36,4689.71,3069.78,,,,,15,,,,,10,,
,24,20000,80001,90000,Elite Plus Used,,E,100,10653.22,8349.29,6932.18,4564.74,,,,,15,,,,,10,,
,24,20000,80001,90000,Elite Plus Used,,F,100,13612.46,10679.86,8873.6,5859.04,,,,,15,,,,,10,,
,24,20000,80001,90000,Elite Plus Used,,G,100,21292.18,16721.23,13909.43,9213.55,,,,,15,,,,,10,,
,24,20000,80001,90000,Elite Plus Used,,H,100,31707.91,24916.98,20737.16,13764.02,,,,,15,,,,,10,,
,24,20000,90001,100000,Elite Plus Used,,A,100,3060.71,2374.2,1955.0,,,,,,9,,,,,0,,
,24,20000,90001,100000,Elite Plus Used,,B,100,4323.85,3368.23,2780.62,1801.25,,,,,9,,,,,0,,
,24,20000,90001,100000,Elite Plus Used,,C,100,5548.54,4333.0,3586.1,2339.44,,,,,9,,,,,0,,
,24,20000,90001,100000,Elite Plus Used,,D,100,6793.34,5310.55,4398.88,2884.97,,,,,9,,,,,0,,
,24,20000,90001,100000,Elite Plus Used,,E,100,10009.75,7844.12,6509.61,4289.06,,,,,9,,,,,0,,
,24,20000,90001,100000,Elite Plus Used,,F,100,12794.13,10033.55,8336.58,5508.23,,,,,9,,,,,0,,
,24,20000,90001,100000,Elite Plus Used,,G,100,20014.13,15717.65,13070.57,8667.91,,,,,9,,,,,0,,
,24,20000,90001,100000,Elite Plus Used,,H,100,29809.8,23422.74,19494.22,12949.74,,,,,9,,,,,0,,
,24,20000,90001,100000,Elite Plus Used,,A,100,3442.49,2674.51,2205.57,,,,,,15,,,,,10,,
,24,20000,90001,100000,Elite Plus Used,,B,100,4855.57,3786.53,3129.15,2033.52,,,,,15,,,,,10,,
,24,20000,90001,100000,Elite Plus Used,,C,100,6225.62,4865.8,4030.25,2635.64,,,,,15,,,,,10,,
,24,20000,90001,100000,Elite Plus Used,,D,100,7618.21,5959.4,4939.55,3245.89,,,,,15,,,,,10,,
,24,20000,90001,100000,Elite Plus Used,,E,100,11216.43,8793.71,7300.77,4816.63,,,,,15,,,,,10,,
,24,20000,90001,100000,Elite Plus Used,,F,100,14331.29,11243.05,9344.6,6180.57,,,,,15,,,,,10,,
,24,20000,90001,100000,Elite Plus Used,,G,100,22408.31,17601.82,14640.53,9715.29,,,,,15,,,,,10,,
,24,20000,90001,100000,Elite Plus Used,,H,100,33366.69,26221.54,21826.67,14505.37,,,,,15,,,,,10,,
,24,20000,100001,110000,Elite Plus Used,,A,100,3491.72,2713.25,2237.86,,,,,,15,,,,,0,,
,24,20000,100001,110000,Elite Plus Used,,B,100,4924.11,3840.48,3174.11,2063.46,,,,,15,,,,,0,,
,24,20000,100001,110000,Elite Plus Used,,C,100,6312.88,4934.48,4087.51,2673.79,,,,,15,,,,,0,,
,24,20000,100001,110000,Elite Plus Used,,D,100,7724.54,6043.03,5009.21,3292.43,,,,,15,,,,,0,,
,24,20000,100001,110000,Elite Plus Used,,E,100,11371.94,8916.12,7402.76,4884.66,,,,,15,,,,,0,,
,24,20000,100001,110000,Elite Plus Used,,F,100,14529.43,11398.93,9474.54,6267.23,,,,,15,,,,,0,,
,24,20000,100001,110000,Elite Plus Used,,G,100,22716.89,17844.68,14842.91,9850.28,,,,,15,,,,,0,,
,24,20000,100001,110000,Elite Plus Used,,H,100,33825.19,26582.26,22127.33,14705.86,,,,,15,,,,,0,,
,24,20000,110001,120000,Elite Plus Used,,A,100,3922.71,3052.24,2520.67,,,,,,15,,,,,0,,
,24,20000,110001,120000,Elite Plus Used,,B,100,5524.39,4312.71,3567.57,2325.7,,,,,15,,,,,0,,
,24,20000,110001,120000,Elite Plus Used,,C,100,7077.27,5535.97,4588.91,3008.16,,,,,15,,,,,0,,
,24,20000,110001,120000,Elite Plus Used,,D,100,8655.71,6775.51,5619.52,3699.87,,,,,15,,,,,0,,
,24,20000,110001,120000,Elite Plus Used,,E,100,12734.09,9988.09,8295.93,5480.26,,,,,15,,,,,0,,
,24,20000,110001,120000,Elite Plus Used,,F,100,16264.71,12764.28,10612.5,7026.2,,,,,15,,,,,0,,
,24,20000,110001,120000,Elite Plus Used,,G,100,25419.63,19971.72,16615.23,11032.64,,,,,15,,,,,0,,
,24,20000,110001,120000,Elite Plus Used,,H,100,37840.59,29741.77,24760.42,16462.01,,,,,15,,,,,0,,
,24,20000,120001,130000,Elite Plus Used,,A,100,4353.7,3391.26,2803.53,,,,,,15,,,,,0,,
,24,20000,120001,130000,Elite Plus Used,,B,100,6124.61,4784.86,3961.03,2587.91,,,,,15,,,,,0,,
,24,20000,120001,130000,Elite Plus Used,,C,100,7841.61,6137.45,5090.3,3342.51,,,,,15,,,,,0,,
,24,20000,120001,130000,Elite Plus Used,,D,100,9586.88,7508.0,6229.83,4107.29,,,,,15,,,,,0,,
,24,20000,120001,130000,Elite Plus Used,,E,100,14096.28,11060.08,9189.05,6075.86,,,,,15,,,,,0,,
,24,20000,120001,130000,Elite Plus Used,,F,100,18000.02,14129.64,11750.47,7785.19,,,,,15,,,,,0,,
,24,20000,120001,130000,Elite Plus Used,,G,100,28122.41,22098.77,18387.54,12214.99,,,,,15,,,,,0,,
,24,20000,120001,130000,Elite Plus Used,,H,100,41855.91,32901.28,27393.51,18218.15,,,,,15,,,,,0,,
,24,20000,130001,140000,Elite Plus Used,,A,100,4784.71,3730.26,3086.35,,,,,,15,,,,,0,,
,24,20000,130001,140000,Elite Plus Used,,B,100,6724.88,5257.08,4354.49,2850.17,,,,,15,,,,,0,,
,24,20000,130001,140000,Elite Plus Used,,C,100,8606.0,6738.95,5591.68,3676.83,,,,,15,,,,,0,,
,24,20000,130001,140000,Elite Plus Used,,D,100,10518.03,8240.46,6840.14,4514.78,,,,,15,,,,,0,,
,24,20000,130001,140000,Elite Plus Used,,E,100,15458.43,12132.05,10082.22,6671.44,,,,,15,,,,,0,,
,24,20000,130001,140000,Elite Plus Used,,F,100,19735.24,15495.0,12888.43,8544.14,,,,,15,,,,,0,,
,24,20000,130001,140000,Elite Plus Used,,G,100,30825.16,24225.77,20159.86,13397.37,,,,,15,,,,,0,,
,24,20000,130001,140000,Elite Plus Used,,H,100,45871.31,36060.8,30026.57,19974.27,,,,,15,,,,,0,,
,24,20000,140001,150000,Elite Plus Used,,A,100,5215.71,4069.29,3369.2,,,,,,15,,,,,0,,
,24,20000,140001,150000,Elite Plus Used,,B,100,7325.12,5729.32,4747.97,3112.39,,,,,15,,,,,0,,
,24,20000,140001,150000,Elite Plus Used,,C,100,9370.36,7340.42,6093.11,4011.19,,,,,15,,,,,0,,
,24,20000,140001,150000,Elite Plus Used,,D,100,11449.23,8972.94,7450.47,4922.22,,,,,15,,,,,0,,
,24,20000,140001,150000,Elite Plus Used,,E,100,16820.62,13204.02,10975.37,7267.04,,,,,15,,,,,0,,
,24,20000,140001,150000,Elite Plus Used,,F,100,21470.57,16860.37,14026.38,9303.13,,,,,15,,,,,0,,
,24,20000,140001,150000,Elite Plus Used,,G,100,33527.92,26352.79,21932.17,14579.74,,,,,15,,,,,0,,
,24,20000,140001,150000,Elite Plus Used,,H,100,49886.71,39220.32,32659.7,21730.4,,,,,15,,,,,0,,
,24,30000,10000,60000,Elite Plus Used,,A,0,2128.92,1641.95,,,,,,,9,,,,,0,,
,24,30000,10000,60000,Elite Plus Used,,B,100,3024.11,2346.77,1929.39,,,,,,9,,,,,0,,
,24,30000,10000,60000,Elite Plus Used,,C,100,3895.46,3031.41,2500.56,1616.33,,,,,9,,,,,0,,
,24,30000,10000,60000,Elite Plus Used,,D,100,4777.83,3727.06,3079.01,2002.62,,,,,9,,,,,0,,
,24,30000,10000,60000,Elite Plus Used,,E,100,7062.46,5524.74,4578.29,3002.12,,,,,9,,,,,0,,
